employee_id,fullname,name_department,name_position,final_match_rate,match_category
EMP100937,Joko Mahardika Ananda,Marketing,Supply Planner,2.5,Low Fit
EMP100496,Intan Wijaya Pratomo,Marketing,Brand Executive,2.5,Low Fit
EMP101395,Nabila Saputra Setiawan,Marketing,Finance Officer,3.0,Low Fit
EMP100238,Dewi Siregar,Marketing,Brand Executive,1.25,Low Fit
EMP101691,Nabila Siregar,Marketing,Data Analyst,2.5,Low Fit
EMP101661,Adit Yulianto,Operations,Finance Officer,29.75,Low Fit
EMP101981,Novi Aji Suharto,Marketing,Supply Planner,3.0,Low Fit
EMP100138,Rani Zulfikar,Marketing,Finance Officer,0.75,Low Fit
EMP101541,Ayunda Adi Kurniawan,R&D,Supply Planner,30.5,Low Fit
EMP101840,Rizka Erlangga Ananda,R&D,Sales Supervisor,39.5,Low Fit
EMP101820,Dinda Zulfikar Rahmawati,HR,Sales Supervisor,38.0,Low Fit
EMP100760,Cahyo Tri Herlambang,Operations,Data Analyst,35.5,Low Fit
EMP101689,Rendra Yudhistira Suharto,IT,Supply Planner,31.75,Low Fit
EMP100112,Adit Mahardika Pratama,Finance,Finance Officer,40.5,Low Fit
EMP101675,Mahendra Indrawan,Finance,HRBP,8.0,Low Fit
EMP100558,Joko Kurniawan,HR,Supply Planner,9.25,Low Fit
EMP101270,Novi Permadi,IT,Sales Supervisor,35.0,Low Fit
EMP100647,Vania Ganesha Ananda,Operations,Data Analyst,36.0,Low Fit
EMP101326,Satya Wibowo,HR,Finance Officer,36.25,Low Fit
EMP101904,Eko Subekti,Marketing,HRBP,2.75,Low Fit
EMP100883,Dian Lestari,Marketing,Finance Officer,2.0,Low Fit
EMP101425,Wahyu Aji Situmorang,Marketing,Sales Supervisor,1.25,Low Fit
EMP100188,Novi Pramudita Syahputra,Finance,Brand Executive,30.25,Low Fit
EMP100365,Maya Syahputra,IT,Supply Planner,35.75,Low Fit
EMP100600,Zaki Wijaya,HR,HRBP,39.0,Low Fit
EMP101467,Bella Aji Siregar,Operations,Data Analyst,31.0,Low Fit
EMP100871,Rizka Anggara,Operations,Data Analyst,35.25,Low Fit
EMP101854,Joko Mahendra,R&D,Brand Executive,31.5,Low Fit
EMP101497,Bayu Santoso,Finance,Supply Planner,38.5,Low Fit
EMP100287,Bella Mahendra,Operations,Data Analyst,36.75,Low Fit
EMP101576,Putri Rachman Ginting,R&D,HRBP,45.0,Low Fit
EMP101569,Cahyo Pramudita Nugroho,HR,HRBP,36.25,Low Fit
EMP101859,Ayunda Lestari Ridwan,Finance,Supply Planner,35.25,Low Fit
EMP100863,Zaki Lestari Rohman,Operations,Data Analyst,28.25,Low Fit
EMP100289,Teguh Hasibuan,HR,Brand Executive,30.5,Low Fit
EMP101633,Intan Saputra Rohman,Finance,HRBP,35.0,Low Fit
EMP101063,Rendra Kusuma Siregar,HR,Data Analyst,30.75,Low Fit
EMP100365,Maya Syahputra,IT,Supply Planner,36.75,Low Fit
EMP101242,Sari Saputra Tamba,IT,Supply Planner,45.5,Low Fit
EMP101097,Bayu Mahendra,Marketing,Finance Officer,3.25,Low Fit
EMP100786,Nadia Baskara Halim,IT,Sales Supervisor,28.0,Low Fit
EMP100528,Lestari Suharto,HR,Sales Supervisor,32.25,Low Fit
EMP100812,Lestari Herlambang,R&D,Finance Officer,36.0,Low Fit
DUP2722,Dewi Syahputra,Finance,Sales Supervisor,36.25,Low Fit
EMP100169,Intan Permadi,IT,HRBP,32.75,Low Fit
EMP101445,Ayunda Qolbi Hartanto,IT,Data Analyst,34.0,Low Fit
EMP101420,Cahyo Rachman Indrawan,HR,Finance Officer,33.75,Low Fit
EMP100035,Oka Tamba,Operations,Brand Executive,36.0,Low Fit
EMP101073,Nabila Utami,Marketing,Sales Supervisor,3.25,Low Fit
EMP101818,Oka Anugrah Kusuma,HR,Data Analyst,40.25,Low Fit
EMP100924,Julia Yudhistira Lukman,R&D,Sales Supervisor,35.0,Low Fit
EMP100123,Kurnia Jatmiko Permadi,HR,Sales Supervisor,34.0,Low Fit
EMP101795,Ayunda Tamba,Marketing,Data Analyst,1.5,Low Fit
EMP101657,Teguh Syahputra,IT,Supply Planner,38.75,Low Fit
EMP100296,Bayu Nugroho,IT,Finance Officer,27.5,Low Fit
EMP100398,Joko Wijaya Wijaya,IT,Data Analyst,42.25,Low Fit
EMP100243,Sari Yudhistira Setiawan,HR,Data Analyst,39.5,Low Fit
EMP100152,Satya Siregar,HR,Data Analyst,31.5,Low Fit
EMP100096,Rama Dharma Wibowo,R&D,Data Analyst,5.75,Low Fit
EMP100098,Indra Hidayat,IT,Finance Officer,39.5,Low Fit
EMP101862,Rendra Sinaga,Operations,Data Analyst,35.75,Low Fit
EMP100587,Nabila Syahputra,IT,HRBP,36.0,Low Fit
EMP101816,Rani Anugrah Zulfikar,Operations,Brand Executive,29.0,Low Fit
EMP100662,Utami Pratama,IT,Brand Executive,40.25,Low Fit
EMP100969,Nugroho Lukman,Operations,Sales Supervisor,40.0,Low Fit
EMP101112,Budi Firmansyah,Operations,Brand Executive,35.25,Low Fit
EMP101446,Fitri Adi Pratomo,Finance,HRBP,29.25,Low Fit
EMP100412,Tania Syahputra,Operations,Brand Executive,42.5,Low Fit
EMP101460,Zahra Fadillah Saputra,R&D,HRBP,32.25,Low Fit
EMP100535,Wahyu Nabila Saputra,HR,Supply Planner,41.0,Low Fit
EMP101876,Tania Saputra,Operations,Sales Supervisor,32.5,Low Fit
EMP100892,Joko Jatmiko Maulida,Finance,Sales Supervisor,36.5,Low Fit
EMP100516,Yoga Nugroho,R&D,Brand Executive,29.75,Low Fit
EMP100547,Nabila Anggara,IT,Finance Officer,41.5,Low Fit
EMP100959,Mahendra Fadillah Ananda,Finance,Sales Supervisor,36.0,Low Fit
EMP100933,Ahmad Anggara,HR,Finance Officer,34.25,Low Fit
EMP101447,Rendra Pramudita Situmorang,R&D,HRBP,33.25,Low Fit
EMP100387,Ari Tri Hartanto,Operations,Supply Planner,9.0,Low Fit
EMP101642,Rani Iqbal Tamba,IT,HRBP,32.25,Low Fit
EMP100920,Rifqi Tamba,Finance,Data Analyst,40.5,Low Fit
EMP101014,Nurlita Salsabila,HR,Brand Executive,44.0,Low Fit
EMP101832,Eko Putra,R&D,Brand Executive,39.5,Low Fit
EMP100335,Mahendra Pramudita Purnama,Operations,HRBP,40.0,Low Fit
EMP101238,Rani Yulianto,Marketing,Brand Executive,1.0,Low Fit
EMP101716,Kartika Handayani,Operations,Brand Executive,40.75,Low Fit
EMP100232,Zaki Ridwan,Marketing,Brand Executive,1.25,Low Fit
EMP101327,Rizka Suharto,R&D,Data Analyst,39.75,Low Fit
EMP101421,Galih Santoso,R&D,Finance Officer,37.0,Low Fit
EMP100543,Teguh Fadillah Ramadhan,Finance,HRBP,34.75,Low Fit
EMP101931,Ayu Sinaga,IT,HRBP,7.5,Low Fit
EMP100175,Budi Hasibuan,Operations,Data Analyst,41.25,Low Fit
EMP100498,Fitri Situmorang,Finance,HRBP,33.75,Low Fit
EMP101532,Nurlita Lestari,HR,Data Analyst,41.5,Low Fit
EMP100959,Mahendra Fadillah Ananda,Finance,Sales Supervisor,37.5,Low Fit
EMP101961,Indra Kusuma Purnama,HR,Supply Planner,32.75,Low Fit
EMP100788,Bayu Kusuma Hidayat,Finance,Brand Executive,42.75,Low Fit
EMP100087,Rizka Ananda,R&D,Brand Executive,36.25,Low Fit
EMP100606,Wulan Candra Saputra,R&D,Brand Executive,33.75,Low Fit
EMP101071,Wulan Pratama,IT,Supply Planner,38.5,Low Fit
EMP100915,Fajar Setiawan,HR,HRBP,9.0,Low Fit
EMP100907,Yuni Aji Wijaya,Marketing,Supply Planner,1.5,Low Fit
EMP101756,Rendra Hasibuan,Operations,Data Analyst,38.0,Low Fit
EMP101190,Kurnia Dharma Kurniawan,HR,Data Analyst,32.0,Low Fit
EMP100297,Yoga Salsabila,Operations,Supply Planner,43.5,Low Fit
EMP101169,Anisa Wijaya Maulana,Finance,Brand Executive,31.25,Low Fit
EMP100503,Prasetyo Ganesha Ramadhan,HR,HRBP,33.75,Low Fit
EMP100166,Wahyu Yulianto,Marketing,HRBP,1.5,Low Fit
EMP101209,Zaki Indrawan,HR,HRBP,41.25,Low Fit
EMP101931,Ayu Sinaga,IT,HRBP,8.25,Low Fit
EMP100248,Ahmad Erlangga Siregar,Operations,Brand Executive,35.25,Low Fit
EMP100721,Nadia Rachman Maulana,Marketing,Brand Executive,1.75,Low Fit
EMP101859,Ayunda Lestari Ridwan,Finance,Supply Planner,34.5,Low Fit
EMP101314,Umar Wijaya Salsabila,HR,Supply Planner,32.25,Low Fit
EMP101696,Budi Lestari,IT,Finance Officer,34.0,Low Fit
EMP100502,Wahyu Hasibuan,Operations,Supply Planner,24.5,Low Fit
EMP101830,Umar Setiawan,HR,Sales Supervisor,26.0,Low Fit
EMP100124,Maya Nabila Salsabila,Marketing,Data Analyst,3.0,Low Fit
EMP101427,Arif Pratama,Marketing,Sales Supervisor,1.25,Low Fit
EMP100553,Lestari Kurniawan,IT,Data Analyst,36.5,Low Fit
EMP100702,Kurnia Utami,HR,Brand Executive,30.0,Low Fit
EMP101752,Julia Dharma Situmorang,Finance,Brand Executive,43.75,Low Fit
EMP100033,Ahmad Simanjuntak,IT,Sales Supervisor,37.25,Low Fit
EMP100953,Hadi Anugrah Yulianto,HR,HRBP,12.5,Low Fit
EMP100709,Citra Pramudita Ginting,Finance,Finance Officer,39.25,Low Fit
EMP100210,Zaki Jatmiko Sinaga,Marketing,HRBP,1.0,Low Fit
EMP101336,Rama Lestari Handayani,Finance,Supply Planner,38.75,Low Fit
EMP101410,Andi Ganesha Handayani,Operations,Finance Officer,32.25,Low Fit
EMP100317,Budi Herlambang,Operations,Supply Planner,33.75,Low Fit
EMP100276,Maya Fauziah,Marketing,Data Analyst,2.25,Low Fit
EMP101348,Rendra Yudhistira Pradana,Marketing,HRBP,3.0,Low Fit
EMP101709,Dinda Ginting,HR,Data Analyst,44.5,Low Fit
EMP100945,Tania Dharma Siregar,Finance,HRBP,35.75,Low Fit
EMP100322,Rizka Pramudita Suharto,HR,Supply Planner,31.0,Low Fit
EMP100523,Indra Adi Hartanto,Finance,HRBP,41.25,Low Fit
EMP101029,Ayunda Situmorang,R&D,Sales Supervisor,35.25,Low Fit
EMP100222,Luthfi Wijaya,Finance,Brand Executive,30.5,Low Fit
EMP100259,Gita Ridwan,Operations,Supply Planner,32.0,Low Fit
EMP100745,Mahendra Utama Hartanto,R&D,Supply Planner,38.25,Low Fit
EMP101037,Rani Utama Gunawan,Finance,Sales Supervisor,41.5,Low Fit
EMP101087,Rendra Saputra Gunawan,Operations,Brand Executive,30.0,Low Fit
EMP100127,Lestari Gunawan,Marketing,Supply Planner,1.5,Low Fit
EMP100318,Rafa Lestari Fauziah,Marketing,Finance Officer,2.5,Low Fit
EMP100484,Citra Nabila Handayani,Marketing,HRBP,1.75,Low Fit
EMP100069,Anisa Permadi,HR,HRBP,34.5,Low Fit
EMP101591,Andi Situmorang,Operations,Data Analyst,38.75,Low Fit
EMP100028,Nadia Saputra,IT,Finance Officer,33.0,Low Fit
EMP100031,Julia Nabila Kurniawan,HR,Finance Officer,36.75,Low Fit
EMP101453,Adi Saputra Pratomo,R&D,HRBP,36.0,Low Fit
EMP101790,Valdo Suharto,Marketing,Supply Planner,1.75,Low Fit
EMP101829,Umar Ganesha Maulida,IT,Brand Executive,31.25,Low Fit
EMP100952,Yuni Lukman,IT,Finance Officer,29.0,Low Fit
EMP101770,Zaki Qolbi Gunawan,Marketing,Finance Officer,1.25,Low Fit
EMP100512,Valdo Ginting,R&D,Data Analyst,33.0,Low Fit
EMP100471,Indra Zulfikar Rahmawati,IT,Sales Supervisor,42.0,Low Fit
EMP100953,Hadi Anugrah Yulianto,HR,HRBP,13.25,Low Fit
EMP101278,Bella Maulana,IT,Data Analyst,35.75,Low Fit
EMP100625,Dwi Utami,HR,HRBP,40.75,Low Fit
EMP100640,Dewi Yudhistira Putra,Operations,Sales Supervisor,40.75,Low Fit
EMP101750,Oktavia Ridwan,Marketing,HRBP,0.5,Low Fit
EMP100773,Ayu Hidayat,HR,Finance Officer,41.0,Low Fit
EMP100313,Budi Qolbi Hidayat,IT,Data Analyst,35.25,Low Fit
EMP101238,Rani Yulianto,Marketing,Brand Executive,1.75,Low Fit
EMP100673,Citra Siregar,HR,HRBP,33.75,Low Fit
EMP101966,Dewi Wijaya,IT,Brand Executive,39.75,Low Fit
EMP101336,Rama Lestari Handayani,Finance,Supply Planner,39.5,Low Fit
EMP101655,Dimas Zulfikar,R&D,Sales Supervisor,8.5,Low Fit
EMP100312,Maya Lestari,Marketing,Supply Planner,2.0,Low Fit
EMP101796,Bayu Rahmawati,HR,HRBP,33.5,Low Fit
EMP100945,Tania Dharma Siregar,Finance,HRBP,36.75,Low Fit
EMP101886,Joko Saputra Salsabila,Marketing,Sales Supervisor,2.5,Low Fit
EMP100764,Nugroho Pradana,R&D,Sales Supervisor,32.75,Low Fit
EMP101013,Putri Pratomo,HR,HRBP,33.0,Low Fit
EMP101753,Adi Tamba,Marketing,Brand Executive,1.75,Low Fit
EMP100144,Bella Nabila Purnama,HR,HRBP,7.25,Low Fit
EMP101578,Adit Rahmawati,Operations,Finance Officer,45.5,Low Fit
EMP100046,Fitri Lestari,Marketing,Brand Executive,2.75,Low Fit
EMP100481,Rama Salsabila,Finance,Data Analyst,33.0,Low Fit
EMP101583,Rani Salsabila,R&D,Sales Supervisor,42.5,Low Fit
EMP100979,Anisa Mahardika Pradana,Operations,Finance Officer,34.75,Low Fit
EMP101923,Vania Fadillah Mahendra,HR,HRBP,37.75,Low Fit
EMP101661,Adit Yulianto,Operations,Finance Officer,27.75,Low Fit
EMP100264,Citra Utami,Operations,Brand Executive,29.0,Low Fit
EMP101753,Adi Tamba,Marketing,Brand Executive,2.75,Low Fit
EMP101498,Luthfi Santoso,Marketing,Brand Executive,2.5,Low Fit
EMP100465,Eko Pamungkas,Finance,Sales Supervisor,38.0,Low Fit
EMP101493,Rani Utama Nugroho,Finance,Brand Executive,31.0,Low Fit
EMP100559,Ayunda Anggara,R&D,Supply Planner,41.25,Low Fit
EMP101267,Rani Herlambang,IT,Brand Executive,33.25,Low Fit
EMP101627,Zahra Ramadhan,Operations,Brand Executive,9.5,Low Fit
EMP100231,Satya Halim Hidayat,IT,Brand Executive,41.75,Low Fit
EMP101201,Valdo Sinaga,Operations,Finance Officer,39.75,Low Fit
EMP101394,Ari Utami,Marketing,HRBP,1.0,Low Fit
EMP101822,Nadia Anugrah Lestari,IT,Data Analyst,32.25,Low Fit
EMP101054,Yuni Erlangga Subekti,IT,Sales Supervisor,38.5,Low Fit
EMP101870,Ayu Wijaya Putra,HR,Supply Planner,8.75,Low Fit
EMP101040,Ayunda Hidayat,Marketing,Finance Officer,0.25,Low Fit
EMP100665,Rendra Ridwan,HR,Sales Supervisor,35.5,Low Fit
EMP101220,Hadi Pramudita Saputra,HR,Data Analyst,7.25,Low Fit
EMP101008,Oka Putra,HR,Brand Executive,40.5,Low Fit
EMP101542,Rama Firmansyah,IT,Supply Planner,38.5,Low Fit
EMP101367,Ahmad Nugroho,IT,Data Analyst,14.25,Low Fit
EMP101236,Novi Baskara Fauziah,Operations,Data Analyst,39.25,Low Fit
EMP100626,Arif Nugroho,HR,HRBP,29.0,Low Fit
EMP101741,Satya Indrawan,Operations,HRBP,8.25,Low Fit
EMP101545,Fajar Santoso,Operations,Data Analyst,40.25,Low Fit
EMP101888,Citra Mahendra,Marketing,HRBP,2.75,Low Fit
EMP101913,Anisa Baskara Maulida,R&D,Supply Planner,33.25,Low Fit
EMP100842,Umar Candra Siregar,R&D,Brand Executive,42.5,Low Fit
EMP101451,Bayu Kusuma,Finance,Brand Executive,38.75,Low Fit
EMP101381,Kurnia Ridwan,Finance,Finance Officer,38.25,Low Fit
EMP101978,Yuni Erlangga Pratama,HR,Data Analyst,46.25,Low Fit
EMP101213,Bayu Erlangga Hidayat,R&D,Sales Supervisor,36.0,Low Fit
EMP100137,Rizky Jatmiko Hasibuan,Operations,Brand Executive,36.75,Low Fit
EMP100479,Rendra Yudhistira Herlambang,Finance,Data Analyst,37.75,Low Fit
EMP101509,Satya Tri Kusuma,Operations,Supply Planner,41.0,Low Fit
DUP2722,Dewi Syahputra,Finance,Sales Supervisor,37.75,Low Fit
EMP101253,Maya Baskara Ananda,R&D,Sales Supervisor,42.0,Low Fit
EMP100095,Fitri Pamungkas,Marketing,Finance Officer,3.0,Low Fit
EMP100580,Adi Lukman,HR,Finance Officer,35.0,Low Fit
EMP100463,Arif Kurniawan,IT,HRBP,42.25,Low Fit
EMP100521,Nadia Gunawan,R&D,Data Analyst,34.75,Low Fit
EMP100889,Dwi Baskara Rohman,Operations,HRBP,33.25,Low Fit
EMP101550,Ayunda Firmansyah,Operations,Finance Officer,9.25,Low Fit
EMP101343,Anisa Anugrah Saputra,HR,Finance Officer,37.25,Low Fit
EMP101127,Valdo Hasibuan,IT,Brand Executive,33.25,Low Fit
EMP101508,Iman Zulfikar,R&D,Sales Supervisor,41.0,Low Fit
EMP100147,Hana Ridwan,HR,Supply Planner,10.5,Low Fit
EMP100109,Dinda Wibowo,IT,Data Analyst,29.5,Low Fit
EMP101935,Hadi Maulida,Finance,Sales Supervisor,26.0,Low Fit
EMP100900,Prasetyo Hartanto,Operations,Sales Supervisor,32.25,Low Fit
EMP101288,Kurnia Zulfikar Maulida,R&D,Brand Executive,34.5,Low Fit
EMP100792,Budi Yudhistira Pratama,Finance,HRBP,35.25,Low Fit
EMP101928,Mahendra Pratomo,Operations,Sales Supervisor,31.75,Low Fit
EMP100790,Joko Tri Lestari,R&D,Brand Executive,40.5,Low Fit
EMP101872,Ahmad Erlangga Maulida,HR,Data Analyst,30.5,Low Fit
EMP100038,Bella Tri Setiawan,Operations,Supply Planner,33.75,Low Fit
EMP101908,Adi Candra Indrawan,HR,HRBP,36.5,Low Fit
EMP100682,Tania Zulfikar,IT,Finance Officer,7.75,Low Fit
EMP101762,Fajar Saputra,Finance,Brand Executive,41.5,Low Fit
EMP100560,Adit Zulfikar Hidayat,R&D,Brand Executive,40.0,Low Fit
EMP100730,Iman Yudhistira Gunawan,R&D,Supply Planner,31.0,Low Fit
EMP100226,Nabila Simanjuntak,IT,HRBP,38.5,Low Fit
EMP101318,Nurlita Zulfikar Sinaga,R&D,Finance Officer,29.5,Low Fit
EMP101905,Wulan Utama Wibowo,IT,Supply Planner,31.75,Low Fit
EMP100431,Novi Wijaya Putra,Operations,Finance Officer,42.75,Low Fit
EMP101402,Wulan Dharma Nugroho,IT,Data Analyst,44.0,Low Fit
EMP100656,Joko Herlambang,IT,Sales Supervisor,32.0,Low Fit
EMP100953,Hadi Anugrah Yulianto,HR,HRBP,13.25,Low Fit
EMP100560,Adit Zulfikar Hidayat,R&D,Brand Executive,39.75,Low Fit
EMP100681,Kurnia Simanjuntak,R&D,HRBP,32.25,Low Fit
EMP101410,Andi Ganesha Handayani,Operations,Finance Officer,32.5,Low Fit
EMP100839,Yuni Rohman,IT,Data Analyst,42.0,Low Fit
EMP100940,Intan Mahendra,Finance,Finance Officer,28.0,Low Fit
EMP101600,Ari Qolbi Simanjuntak,HR,Supply Planner,32.5,Low Fit
EMP101379,Oka Pamungkas,R&D,Sales Supervisor,31.75,Low Fit
EMP100682,Tania Zulfikar,IT,Finance Officer,9.5,Low Fit
EMP101075,Hadi Wijaya Gunawan,R&D,Supply Planner,33.75,Low Fit
EMP101532,Nurlita Lestari,HR,Data Analyst,40.0,Low Fit
EMP100403,Prasetyo Lestari,Finance,Data Analyst,35.5,Low Fit
EMP100115,Satya Yudhistira Lukman,HR,Brand Executive,29.5,Low Fit
EMP100664,Zaki Rachman Putra,HR,Sales Supervisor,35.0,Low Fit
EMP101493,Rani Utama Nugroho,Finance,Brand Executive,30.75,Low Fit
EMP100319,Valdo Anugrah Ramadhan,Finance,Sales Supervisor,45.5,Low Fit
EMP100884,Rizki Utama Kurniawan,Finance,HRBP,40.5,Low Fit
EMP101498,Luthfi Santoso,Marketing,Brand Executive,1.75,Low Fit
EMP101003,Bella Utama Zulfikar,IT,Sales Supervisor,34.25,Low Fit
EMP100702,Kurnia Utami,HR,Brand Executive,29.0,Low Fit
EMP101898,Joko Candra Purnama,Marketing,Data Analyst,2.75,Low Fit
EMP100066,Tania Lestari Setiawan,Finance,Finance Officer,29.75,Low Fit
EMP100286,Hana Wijaya Anggara,HR,Finance Officer,31.25,Low Fit
EMP100029,Satya Adi Hasibuan,R&D,Sales Supervisor,36.5,Low Fit
EMP100566,Rendra Setiawan,Marketing,Supply Planner,2.5,Low Fit
EMP101953,Wulan Wijaya Ginting,R&D,Supply Planner,42.5,Low Fit
EMP100321,Wulan Iqbal Herlambang,IT,Brand Executive,42.5,Low Fit
EMP100005,Bayu Zulfikar,HR,Sales Supervisor,40.5,Low Fit
EMP100721,Nadia Rachman Maulana,Marketing,Brand Executive,1.75,Low Fit
EMP100875,Teguh Zulfikar Rahmawati,Operations,Brand Executive,42.5,Low Fit
EMP101424,Yoga Aji Hidayat,IT,Supply Planner,11.0,Low Fit
EMP101628,Arif Lestari Hartanto,HR,HRBP,28.5,Low Fit
EMP101203,Dwi Lestari,IT,Sales Supervisor,32.0,Low Fit
EMP100814,Vania Setiawan,Finance,Finance Officer,35.0,Low Fit
EMP100119,Iman Ginting,Finance,Supply Planner,34.25,Low Fit
EMP100612,Adit Utami,Finance,Sales Supervisor,32.75,Low Fit
EMP100339,Rafa Pramudita Purnama,IT,Brand Executive,30.0,Low Fit
EMP101346,Luthfi Tri Subekti,R&D,Brand Executive,36.25,Low Fit
EMP101805,Evi Putra,R&D,Data Analyst,35.25,Low Fit
EMP100808,Mahendra Firmansyah,IT,HRBP,36.75,Low Fit
EMP100937,Joko Mahardika Ananda,Marketing,Supply Planner,2.5,Low Fit
EMP100309,Valdo Ridwan,Operations,Data Analyst,39.0,Low Fit
EMP101878,Teguh Herlambang,Operations,Finance Officer,30.0,Low Fit
EMP100503,Prasetyo Ganesha Ramadhan,HR,HRBP,33.75,Low Fit
EMP100461,Novi Suharto,HR,Finance Officer,32.75,Low Fit
EMP100833,Andi Wijaya,Operations,Data Analyst,34.25,Low Fit
EMP100664,Zaki Rachman Putra,HR,Sales Supervisor,35.75,Low Fit
EMP100264,Citra Utami,Operations,Brand Executive,29.5,Low Fit
EMP101409,Rendra Utama Handayani,Operations,Finance Officer,33.5,Low Fit
EMP100449,Ari Ramadhan,R&D,Data Analyst,37.75,Low Fit
EMP101157,Galih Iqbal Pradana,HR,Brand Executive,38.0,Low Fit
EMP100826,Ayu Rachman Subekti,Finance,Sales Supervisor,40.25,Low Fit
EMP101296,Umar Tamba,IT,Brand Executive,29.5,Low Fit
EMP100824,Intan Suharto,IT,Supply Planner,40.5,Low Fit
EMP101375,Lestari Salsabila,Finance,Finance Officer,9.25,Low Fit
EMP100749,Ayunda Indrawan,HR,Brand Executive,36.0,Low Fit
EMP100877,Bella Herlambang,Marketing,HRBP,1.5,Low Fit
EMP100147,Hana Ridwan,HR,Supply Planner,10.25,Low Fit
EMP100689,Evi Zulfikar,Finance,HRBP,39.5,Low Fit
EMP100655,Novi Lestari,Marketing,Sales Supervisor,2.25,Low Fit
EMP101139,Rendra Gunawan,Marketing,Sales Supervisor,1.0,Low Fit
EMP100276,Maya Fauziah,Marketing,Data Analyst,2.5,Low Fit
EMP100260,Ahmad Pramudita Siregar,Operations,Data Analyst,28.0,Low Fit
EMP100677,Rani Halim Saputra,IT,Brand Executive,45.0,Low Fit
EMP100201,Gita Ganesha Santoso,Operations,Brand Executive,35.25,Low Fit
EMP100652,Eko Mahardika Lukman,IT,Supply Planner,39.0,Low Fit
EMP101585,Yoga Hasibuan,Finance,Data Analyst,33.25,Low Fit
EMP100574,Kartika Putra,Operations,Data Analyst,39.25,Low Fit
EMP100778,Arif Qolbi Suharto,IT,Sales Supervisor,8.0,Low Fit
EMP100088,Nadia Saputra Mahendra,HR,Finance Officer,30.75,Low Fit
EMP101321,Ari Wijaya,Marketing,Finance Officer,2.75,Low Fit
EMP101500,Joko Ganesha Pratomo,R&D,Data Analyst,39.25,Low Fit
EMP101360,Fitri Iqbal Lukman,Finance,Sales Supervisor,37.0,Low Fit
EMP101005,Eko Ganesha Kurniawan,Finance,Sales Supervisor,33.75,Low Fit
EMP101248,Cahyo Lestari,IT,Finance Officer,37.25,Low Fit
EMP100460,Joko Sinaga,IT,HRBP,30.5,Low Fit
EMP101092,Rani Gunawan,Operations,Brand Executive,32.0,Low Fit
EMP101427,Arif Pratama,Marketing,Sales Supervisor,1.5,Low Fit
EMP101139,Rendra Gunawan,Marketing,Sales Supervisor,2.25,Low Fit
EMP100244,Zaki Suharto,IT,Finance Officer,42.25,Low Fit
EMP100714,Anisa Fadillah Mahendra,HR,Supply Planner,38.25,Low Fit
EMP100614,Cahyo Pratama,Finance,Finance Officer,41.25,Low Fit
EMP100382,Utami Erlangga Tamba,Marketing,Sales Supervisor,1.25,Low Fit
EMP100534,Rama Kurniawan,R&D,HRBP,32.0,Low Fit
EMP100967,Joko Lestari,IT,Sales Supervisor,35.5,Low Fit
EMP101859,Ayunda Lestari Ridwan,Finance,Supply Planner,34.75,Low Fit
EMP101993,Rani Utama Simanjuntak,IT,Supply Planner,47.75,Low Fit
EMP101567,Putri Santoso,R&D,Brand Executive,41.5,Low Fit
EMP101185,Wahyu Utami,Finance,Finance Officer,37.5,Low Fit
EMP101586,Kurnia Yulianto,HR,HRBP,37.5,Low Fit
EMP100537,Iman Yulianto,R&D,Data Analyst,34.25,Low Fit
EMP100011,Fajar Halim,Operations,Finance Officer,40.75,Low Fit
EMP100528,Lestari Suharto,HR,Sales Supervisor,32.5,Low Fit
EMP101680,Zaki Santoso,Marketing,Data Analyst,1.0,Low Fit
EMP101468,Yuni Nugroho,Operations,Supply Planner,43.25,Low Fit
EMP101221,Bayu Adi Handayani,Operations,Supply Planner,34.75,Low Fit
EMP100249,Evi Ridwan,R&D,Data Analyst,30.25,Low Fit
EMP101715,Ayunda Rahmawati,Marketing,HRBP,3.0,Low Fit
EMP101877,Iman Suharto,HR,Finance Officer,44.5,Low Fit
EMP100891,Rendra Maulida,IT,Brand Executive,31.75,Low Fit
EMP100394,Hadi Jatmiko Kurniawan,Operations,HRBP,40.25,Low Fit
EMP100268,Nadia Tri Fauziah,HR,Sales Supervisor,34.0,Low Fit
EMP100347,Rizky Nabila Fauziah,Marketing,Data Analyst,3.0,Low Fit
EMP101872,Ahmad Erlangga Maulida,HR,Data Analyst,30.0,Low Fit
EMP101433,Anisa Zulfikar Rohman,IT,Data Analyst,40.0,Low Fit
EMP101643,Nurlita Santoso,Marketing,Supply Planner,1.0,Low Fit
EMP100820,Rizky Pratama,IT,Supply Planner,29.75,Low Fit
EMP101963,Zahra Mahendra,HR,Brand Executive,37.5,Low Fit
EMP100217,Luthfi Purnama,Operations,Brand Executive,9.75,Low Fit
EMP100319,Valdo Anugrah Ramadhan,Finance,Sales Supervisor,45.5,Low Fit
EMP100711,Wulan Lestari,Finance,Supply Planner,41.5,Low Fit
EMP100962,Kartika Wibowo,Finance,Sales Supervisor,42.5,Low Fit
EMP100332,Dewi Maulida,Operations,Brand Executive,31.75,Low Fit
EMP100908,Ahmad Utama Mahendra,Marketing,Data Analyst,1.5,Low Fit
EMP100305,Indra Herlambang,R&D,Sales Supervisor,35.75,Low Fit
EMP101034,Citra Rohman,Operations,Finance Officer,37.25,Low Fit
